Word_freq_make Word_freq_address Word_freq_all Word_freq_3d Word_freq_our Word_freq_over Word_freq_remove Word_freq_internet Word_freq_order Word_freq_mail Word_freq_receive Word_freq_will Word_freq_people Word_freq_report Word_freq_addresses Word_freq_free Word_freq_business Word_freq_email Word_freq_you Word_freq_credit Word_freq_your Word_freq_font Word_freq_000 Word_freq_money Word_freq_hp Word_freq_hpl Word_freq_george Word_freq_650 Word_freq_lab Word_freq_labs Word_freq_telnet Word_freq_857 Word_freq_data Word_freq_415 Word_freq_85 Word_freq_technology Word_freq_1999 Word_freq_parts Word_freq_pm Word_freq_direct Word_freq_cs Word_freq_meeting Word_freq_original Word_freq_project Word_freq_re Word_freq_edu Word_freq_table Word_freq_conference Char_freq1 Char_freq2 Char_freq3 Char_freq4 Char_freq5 Char_freq6 Capital_run_length_average Capital_run_length_longest Capital_run_length_total Class
-0.34253 -0.16515 6.34751 -0.04692 -0.46443 -0.35022 -0.29193 2.62880 3.83884 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 0.37079 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 1.39203 -0.30847 -0.10308 0.11991 -0.12412 -0.34847 1
-0.34253 -0.16515 0.49511 -0.04692 0.32346 -0.35022 -0.29193 1.05848 -0.32338 -0.37155 -0.29700 0.60114 -0.31172 -0.17479 7.99754 -0.30152 0.87239 0.64985 0.55667 -0.16797 1.53304 -0.11822 4.24792 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 1.03794 1.32890 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.19181 -0.15461 -0.21353 1.63498 -0.10308 -0.00492 0.04002 -0.25119 1
-0.34253 -0.16515 0.85220 -0.04692 -0.12252 -0.35022 -0.29193 -0.26259 0.50188 -0.01492 0.84386 1.57573 -0.31172 -0.17479 -0.19020 -0.02308 -0.32100 -0.34782 1.21006 0.28308 0.31690 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.11142 -0.15461 0.91771 -0.16210 -0.10308 -0.03693 0.22981 0.42810 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 0.96962 2.04327 -0.34782 0.83831 -0.16797 1.07490 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 0.74067 -0.19718 -0.07142 -0.11160 -0.15851 0.83525 -0.15461 0.11739 0.43150 -0.10308 -0.05832 -0.12412 -0.29076 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 1.25642 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 7.90954 4.64531 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.12821 -0.25749 -0.45234 0
-0.34253 1.69391 -0.55634 -0.04692 0.72483 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 0.41586 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 0.62820 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 1.56510 -0.05986 -0.18099 -0.18528 -0.12062 1.91346 -0.20609 -0.12722 -0.29728 0.68062 -0.07142 -0.11160 0.33420 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.11022 -0.19081 -0.37485 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 4.40670 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 2.65658 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.10291 -0.19081 -0.37815 0
-0.34253 -0.16515 0.47527 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 1.18125 -0.31172 -0.17479 -0.19020 0.32800 -0.32100 -0.34782 -0.64309 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 10.11127 -0.14528 -0.19816 -0.24182 3.35937 -0.05986 -0.18099 -0.18528 1.31893 1.18337 -0.20609 -0.12722 -0.29728 0.37339 -0.07142 -0.11160 -0.15851 -0.23715 1.22718 -0.32996 -0.30847 -0.10308 -0.08753 -0.17542 -0.27592 0
-0.34253 0.01301 -0.55634 -0.04692 -0.12252 1.36571 -0.29193 0.90892 -0.32338 1.10149 12.64926 1.29727 -0.31172 7.61021 -0.19020 -0.30152 -0.32100 -0.34782 1.20443 -0.16797 0.11698 -0.11822 0.36631 -0.21305 0.09585 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 1.91923 -0.05986 -0.18099 -0.18528 -0.12062 0.12735 -0.20609 -0.12722 0.16733 -0.19718 -0.07142 -0.11160 -0.15851 -0.06704 0.21143 -0.32996 -0.14584 -0.10308 -0.04456 0.01437 -0.15557 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 2.37603 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.13214 -0.26262 -0.46059 0
8.98810 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 6.09630 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 0.61812 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 3.54312 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 1.20505 -0.15461 -0.32996 -0.30847 -0.10308 -0.12427 -0.25236 -0.45069 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 2.65373 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 4.99812 0.11936 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.21030 -0.15461 -0.32996 -0.30847 -0.10308 -0.12288 -0.25236 -0.43091 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.12691 -0.25236 -0.44410 0
-0.34253 -0.16515 1.30849 -0.04692 -0.00359 -0.35022 -0.29193 -0.26259 0.78893 -0.37155 -0.29700 0.09063 -0.31172 -0.17479 -0.19020 1.21174 1.07504 -0.34782 0.83267 -0.16797 0.36688 -0.11822 2.39274 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 0.00916 -0.19718 -0.07142 -0.11160 -0.15851 0.02541 0.28463 0.14803 1.47235 0.12278 -0.05899 0.04515 0.05877 1
-0.34253 -0.16515 -0.55634 -0.04692 2.56819 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 0.55473 3.07683 -0.17479 -0.19020 0.93330 -0.32100 -0.34782 -0.36145 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 2.16487 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.11192 -0.24723 -0.42926 0
1.09799 -0.16515 1.18946 -0.04692 0.18966 4.46898 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 0.48044 0.05536 -0.16797 1.15820 -0.11822 5.98893 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 0.75301 -0.51449 -0.15461 0.21421 1.19588 -0.10308 -0.08652 -0.18568 -0.23306 1
1.68729 -0.16515 -0.55634 -0.04692 1.37893 -0.35022 1.29150 -0.26259 -0.32338 -0.37155 -0.29700 0.09063 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 0.81927 1.15937 -0.16797 0.35855 -0.11822 -0.29014 1.18722 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 2.60388 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.19882 1.00072 -0.10308 -0.05911 -0.11386 -0.34682 1
-0.34253 0.15244 0.25704 -0.04692 2.59792 -0.35022 3.92204 1.78133 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 2.68869 -0.32100 1.19575 0.45528 -0.16797 0.00870 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 0.10801 -0.19718 -0.07142 -0.11160 -0.15851 0.46546 -0.15461 -0.08607 -0.30847 -0.10308 0.33705 0.89152 0.26652 1
0.18129 -0.16515 0.77285 -0.04692 0.02614 0.23392 0.55086 1.83118 0.25072 0.40373 1.33988 1.12324 -0.31172 -0.17479 -0.19020 -0.30152 3.46183 0.27338 0.29194 3.12662 2.39933 -0.11822 -0.29014 0.53226 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 0.27183 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.18812 -0.15461 1.13342 -0.08892 -0.10308 0.01175 0.25033 0.61606 1
-0.34253 -0.16515 -0.55634 -0.04692 0.51671 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 0.13704 -0.31172 -0.17479 -0.19020 -0.30152 1.16511 -0.34782 0.93969 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 0.06594 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 0.93363 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.42478 -0.15461 -0.32996 -0.30847 -0.10308 -0.11771 -0.23184 -0.40947 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 16.85521 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 2.19015 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.13214 -0.26262 -0.46388 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 7.19411 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.09015 -0.24210 -0.45564 0
-0.34253 0.26863 -0.00086 -0.04692 -0.46443 -0.35022 1.13826 -0.26259 -0.32338 0.49677 1.09187 0.02102 0.61847 -0.17479 -0.19020 1.40544 0.30947 -0.34782 0.17365 -0.16797 0.25859 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.02049 -0.19718 -0.07142 -0.11160 -0.15851 -0.09293 -0.15461 -0.14244 -0.30847 0.25317 0.12778 1.75327 0.44788 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.12691 -0.25749 -0.45564 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 2.85313 -0.32338 0.26418 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 0.19483 -0.32100 2.79579 -0.70505 -0.16797 -0.33282 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 0.77679 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.05225 -0.15461 0.05243 -0.05639 -0.10308 -0.11712 -0.22671 -0.36001 1
0.41047 -0.16515 0.37608 -0.04692 -0.12252 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 0.51125 -0.19020 -0.02308 0.19689 -0.34782 3.06322 -0.16797 0.89998 -0.11822 -0.29014 0.30641 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 0.40457 -0.19718 -0.07142 -0.11160 0.01805 -0.35548 -0.15461 -0.11548 -0.30847 -0.10308 -0.12288 -0.21132 -0.35836 1
-0.34253 -0.16515 -0.25876 -0.04692 -0.00359 -0.35022 0.09116 -0.26259 1.93713 -0.13896 0.44704 -0.62871 -0.31172 -0.17479 -0.19020 1.04226 -0.32100 2.04283 -0.49101 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 0.23941 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 0.40826 -0.05986 -0.18099 0.24326 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.18907 -0.15461 0.72652 2.56605 -0.05185 0.00721 -0.00614 1.39262 1
-0.34253 -0.16515 -0.55634 -0.04692 1.18567 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 5.20888 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 0.10154 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 1.82111 -0.14528 -0.19816 -0.24182 -0.32361 4.96908 -0.18099 -0.18528 -0.12062 2.72177 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.82786 -0.15461 -0.10813 -0.30847 -0.10308 -0.12316 -0.24723 -0.42266 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.06913 -0.18568 -0.41277 1
-0.34253 -0.16515 0.87204 -0.04692 0.60591 -0.35022 1.54689 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 2.08019 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.11925 -0.16797 0.53347 -0.11822 -0.29014 1.41307 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 0.83156 -0.15461 0.56351 0.18349 -0.10308 0.08150 -0.10360 -0.05664 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 7.10748 -0.16797 5.27309 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 6.76074 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.13214 -0.26262 -0.46224 0
0.01760 -0.07994 0.37608 -0.04692 -0.46443 0.05138 0.29547 -0.26259 0.93246 0.17115 0.24863 0.46191 0.05371 -0.17479 -0.19020 -0.16835 -0.32100 -0.34782 1.18190 -0.16797 0.40020 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.06992 -0.19718 -0.07142 -0.11160 -0.15851 0.34713 -0.15461 0.02179 0.12657 -0.02158 -0.05530 0.06054 0.37204 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 8.32852 -0.18528 -0.12062 4.65129 -0.20609 -0.12722 3.36024 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 6.15038 -0.32996 -0.30847 -0.10308 -0.10417 -0.24210 -0.43915 0
0.47595 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 0.57365 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 0.00113 -0.32100 -0.34782 -0.79517 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 0.90335 0.86156 -0.15378 0.23211 0.25454 0.32209 0.45894 0.61738 4.91419 0.61333 0.27139 0.37928 0.26661 -0.05986 -0.18099 0.52896 -0.12062 -0.17251 0.91058 -0.12722 -0.05015 -0.19718 -0.07142 -0.11160 1.07738 1.23463 0.23888 -0.27726 -0.30847 -0.10308 -0.09714 -0.18055 -0.15392 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 0.89119 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.19811 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 1.24430 2.66497 0.55281 2.19967 2.04055 2.64253 3.08582 3.84257 -0.17500 3.82984 2.26229 3.01278 2.76915 -0.05986 2.83183 3.55733 -0.12062 -0.17251 5.64525 -0.12722 2.30252 -0.19718 -0.07142 -0.11160 -0.15851 0.99057 1.70303 -0.32996 -0.30847 -0.10308 -0.09588 -0.20619 -0.35012 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 0.36909 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 1.28234 -0.22519 -0.16061 -0.14328 8.34894 -0.14528 -0.19816 1.89479 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 0.56394 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.28522 -0.15461 -0.32996 -0.30847 -0.10308 -0.12553 -0.23697 -0.35342 0
-0.34253 0.33835 -0.55634 -0.04692 0.50184 -0.35022 3.05371 -0.26259 -0.32338 -0.37155 -0.29700 0.12544 -0.31172 -0.17479 2.32019 -0.30152 -0.32100 -0.34782 0.91153 -0.16797 -0.13291 -0.11822 -0.29014 1.25497 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 0.79709 0.30981 -0.30847 -0.10308 -0.11040 -0.21132 -0.35012 1
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 6.19345 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 -0.67434 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 1.01576 -0.30847 -0.10308 -0.09616 -0.22158 -0.44245 0
-0.34253 -0.16515 -0.55634 -0.04692 -0.46443 1.94985 1.31704 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 -0.17479 -0.19020 -0.30152 -0.32100 -0.34782 -0.93599 -0.16797 0.91664 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 -0.16668 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 2.18387 -0.10308 -0.12424 -0.20619 -0.18030 1
-0.34253 -0.16515 3.33204 -0.04692 -0.46443 -0.35022 -0.29193 -0.26259 -0.32338 -0.37155 -0.29700 -0.62871 -0.31172 5.67142 -0.19020 -0.30152 -0.32100 -0.34782 0.16802 -0.16797 0.95829 -0.11822 -0.29014 -0.21305 -0.32884 -0.29938 -0.22800 -0.23194 3.13574 -0.22519 -0.16061 -0.14328 -0.17500 -0.14528 -0.19816 -0.24182 -0.32361 -0.05986 -0.18099 -0.18528 -0.12062 -0.17251 -0.20609 -0.12722 -0.29728 -0.19718 -0.07142 -0.11160 -0.15851 -0.51449 -0.15461 -0.32996 -0.30847 -0.10308 -0.09616 -0.21132 -0.41772 0
